nm,ABB,ABH,AMB,AMH,APB,APH,ARB,ARH,BlackConstructPaper,BlackDuctTape,BlackElecTape,BlackFelt,BlackFoamBoard,BlackVelcro,CBB,CBH,CMB,CMH,CPB,CPH,DryEraseCardBoard,Flock55,Flock65,FractalBlack,IMN,IPN,IPNThin,IRN,IRNThin,MetalVelvet,PermMarkCardBoard,RhodesLP,Rustoleum,SMN,Soric,SPN,SprayPaint,SRN,SRS05,Valspar,P09,P06,P19,P21,F07,T01-1,T01-2
608,5.621241241,14.719541,3.603138949,12.61445628,3.914779736,12.88030082,3.343275088,14.31570004,7.440716196,4.608066394,4.599325589,2.134023184,4.623275216,1.24750069,6.260382886,14.70814416,3.037763248,12.29499145,3.48262339,12.16235788,5.506797269,0.74548132,1.084508979,0.816280915,4.664732046,4.90383093,5.000232886,4.578891814,5.019590217,0.595457318,6.596819727,1.291535684,4.727347396,5.088337594,1.982086127,5.055349694,4.396319709,4.59451582,6.0958,4.696956703,3.895833333,4.473296964,3.075952075,2.07809157,4.393540129,3.472764854,3.234008662
607,5.616549064,14.69823985,3.583434852,12.60032078,3.913279126,12.84854281,3.348374825,14.27823099,7.400214012,4.595198783,4.583054577,2.137398268,4.61407979,1.247709405,6.261724815,14.71522367,3.04741601,12.30565256,3.477159482,12.13712193,5.499439136,0.740644633,1.084383182,0.812096522,4.673339831,4.907497735,4.996098496,4.564874841,5.021638218,0.595258359,6.556739603,1.300891566,4.704254115,5.090024412,1.975635572,5.069967498,4.397217681,4.593690233,6.10131,4.715167732,3.819444444,4.499395989,3.083583369,2.085780111,4.3860969,3.463480793,3.235279801
606,5.612305905,14.67811401,3.572626945,12.59355597,3.907668657,12.83764174,3.354493479,14.25120666,7.386411813,4.601336953,4.586781251,2.147447014,4.618374047,1.248832466,6.256958103,14.71204722,3.045794695,12.32466791,3.484411012,12.11670343,5.508384637,0.743222199,1.085946244,0.805814635,4.676189596,4.911347343,5.002245783,4.563305111,5.027151027,0.597756389,6.554749898,1.306645726,4.708881922,5.102042085,1.972133487,5.089225659,4.406592631,4.604165139,6.10409,4.730405301,3.950704225,4.51257585,3.086963519,2.09554721,4.371900826,3.459885093,3.240050524
605,5.596509687,14.65815346,3.568841775,12.60604696,3.899115864,12.83365994,3.360811537,14.23923605,7.383075312,4.616393405,4.593016751,2.140423704,4.628261968,1.253291422,6.238969422,14.71409293,3.033860531,12.3226746,3.491113205,12.11083904,5.508031596,0.745914195,1.083148801,0.802863227,4.678751401,4.898539565,4.994567011,4.574604761,5.042256317,0.599443738,6.539803542,1.302456145,4.733691216,5.112707424,1.967722305,5.098213873,4.420854998,4.626572865,6.10725,4.738701786,3.950704225,4.506156347,3.085913978,2.105376344,4.350660066,3.456662983,3.254260101
604,5.58846025,14.63756691,3.576851881,12.59243339,3.903037532,12.82375446,3.359488399,14.21945325,7.377680267,4.629013709,4.607378547,2.13429651,4.622015424,1.250916361,6.233538123,14.73666661,3.026369164,12.32442872,3.514748029,12.09762152,5.505224223,0.751820954,1.07849743,0.802885896,4.675070214,4.910329365,5.004538346,4.586241343,5.049984042,0.599623991,6.517089636,1.295784342,4.748733079,5.126885392,1.957870882,5.110701178,4.430374247,4.642403377,6.0998,4.722399327,3.950704225,4.499567865,3.08040228,2.110788426,4.345801412,3.472029411,3.26508738
603,5.496646807,14.36398687,3.524905114,12.35049585,3.851837339,12.57595726,3.30205606,13.97297599,7.431673668,4.67290898,4.672790753,2.141285,4.668179913,1.258932107,6.12394418,14.4874514,2.97286097,12.12595274,3.456621856,11.90937407,5.552824584,0.736979848,1.062519387,0.792798706,4.599887081,4.833109041,4.938090447,4.517974809,4.979815267,0.590744335,6.549775493,1.274217242,4.795109881,5.050162741,1.921059304,5.016487505,4.467321901,4.576740214,6.10468,4.756313345,3.802816901,4.410381218,3.025231233,2.073929877,4.280458038,3.422426073,3.201700007
602,5.499325154,14.35132763,3.528607707,12.3540681,3.862696697,12.5598256,3.302280723,13.96787659,7.343937079,4.626301062,4.638872288,2.114946609,4.630254334,1.247892252,6.120457104,14.46347645,2.96343359,12.1301816,3.44620807,11.91130703,5.492544954,0.736384877,1.068317913,0.796520668,4.613498836,4.835482179,4.95790721,4.524588056,4.993209004,0.592533449,6.470290933,1.271891766,4.750131236,5.059840276,1.914936764,5.025600645,4.434851022,4.582514776,6.08759,4.703133223,3.802816901,4.399571637,3.030303683,2.081262115,4.281608676,3.443450364,3.206483682
601,5.503123574,14.37496748,3.529316753,12.35043628,3.859813755,12.55321767,3.297974041,13.99643982,7.303748101,4.623070528,4.625758371,2.111969726,4.626783167,1.244533844,6.122824909,14.47940587,2.955897797,12.13212309,3.438801496,11.94320589,5.491018809,0.736981341,1.065234112,0.800710837,4.629197768,4.842847328,4.97772518,4.521663878,5.013786002,0.590788433,6.423924772,1.271702928,4.747529306,5.069762429,1.914690908,5.027362858,4.426543421,4.607872591,6.06589,4.692397079,3.802816901,4.397130569,3.020820799,2.074022346,4.285843373,3.454166495,3.207503268
600,5.536605169,14.35821575,3.530722221,12.35754579,3.866865077,12.54037589,3.296259589,14.01086016,7.216978207,4.578899555,4.578952964,2.10196551,4.584160366,1.240616745,6.13019056,14.48925842,2.95082422,12.13790543,3.434598437,11.9735354,5.443123518,0.737787691,1.064095239,0.800634973,4.647228282,4.863313926,4.998228759,4.524787263,5.028325411,0.587977833,6.328426331,1.268099297,4.699444231,5.091110565,1.91178247,5.056064262,4.385566975,4.611999942,6.06866,4.64533176,3.878873239,4.405157503,3.020987124,2.069034335,4.294103453,3.461461344,3.196713937
599,5.54329712,14.35784275,3.537754047,12.34519228,3.870628915,12.52481763,3.298091784,13.99986191,7.261581914,4.607574258,4.612387146,2.119893568,4.622514825,1.251566061,6.137042225,14.51543379,2.94660566,12.12086943,3.432400267,11.95916949,5.468803426,0.738728948,1.065440845,0.802599742,4.654464164,4.871346527,5.022277475,4.53070756,5.043806782,0.586400889,6.338573902,1.270400168,4.731087132,5.106501443,1.910350935,5.061749319,4.426010959,4.620941322,6.06795,4.685127186,3.878873239,4.40509796,3.014720377,2.060145704,4.29933715,3.463664005,3.199375077
598,5.518431214,14.33966542,3.524094347,12.34522268,3.861834589,12.5168041,3.294208159,13.98257161,7.295249014,4.635868407,4.635913509,2.131341783,4.664282809,1.261879106,6.120921488,14.46569292,2.940311501,12.09045684,3.420969211,11.92183835,5.492233397,0.739628761,1.066169814,0.800689283,4.656882963,4.861857728,5.022276533,4.52323244,5.034953506,0.592012586,6.357041524,1.270814807,4.76093688,5.11262925,1.911486824,5.065279324,4.464362681,4.621967057,6.06858,4.718549808,3.9,4.412780846,3.020711835,2.0510506,4.305185409,3.459042148,3.202050562
597,5.506310962,14.32470578,3.502388256,12.35211726,3.843422404,12.52550404,3.276505575,13.97205334,7.273546326,4.624310996,4.61594729,2.120586163,4.647306691,1.258863648,6.106271555,14.42319695,2.931068476,12.04255802,3.418913823,11.86759042,5.47273252,0.74228877,1.069589051,0.800780584,4.649681625,4.852641275,5.013240894,4.510724807,5.02648435,0.594407201,6.306207292,1.278537263,4.747032642,5.11281335,1.918886242,5.064328977,4.451901742,4.611698595,6.07809,4.714279291,3.878873239,4.413227304,3.027658662,2.044103774,4.296712907,3.449241127,3.201642621
596,5.479135514,14.34797737,3.489788992,12.39523634,3.828559056,12.53784621,3.263824354,13.99704813,7.225413991,4.581238969,4.561003209,2.10366369,4.606259672,1.246508594,6.08194086,14.39009979,2.923319884,12.0222817,3.418117465,11.80475611,5.420412663,0.74290995,1.073444408,0.800120095,4.629794265,4.847526945,5.000439434,4.496348543,5.020682801,0.598520721,6.227481801,1.285457942,4.700301159,5.111268846,1.928733364,5.071800321,4.416697554,4.603433018,6.07992,4.677222947,3.878873239,4.419596567,3.024509489,2.044322933,4.296511101,3.442882801,3.207384637
595,5.473424929,14.34480167,3.487046088,12.39054785,3.813992224,12.53156177,3.255407509,13.99270468,7.257300727,4.59835513,4.565538662,2.108103481,4.616560732,1.237017597,6.076533638,14.36680818,2.920115279,12.01786574,3.418837467,11.78776187,5.412442583,0.74301094,1.075031428,0.794836106,4.621123255,4.846467775,5.007914674,4.500458403,5.018855989,0.598846524,6.221686507,1.280662062,4.702959293,5.120638667,1.938781194,5.080882637,4.420107923,4.601309905,6.09213,4.689463421,3.878873239,4.417427055,3.025622318,2.051072961,4.292600423,3.438561882,3.208791999
594,5.464056244,14.37830465,3.490081649,12.42483762,3.817748662,12.55227144,3.253175362,14.01755697,7.302562365,4.61979422,4.578311434,2.114566674,4.622468509,1.236156609,6.073608692,14.37689063,2.920055285,12.01958808,3.414532556,11.7965733,5.411464299,0.74150376,1.072898554,0.791569949,4.623041943,4.852251818,5.02291891,4.51177183,5.034144284,0.598444594,6.227533912,1.279389954,4.724189881,5.130496125,1.949951551,5.084895742,4.42238875,4.609530079,6.09356,4.703859917,3.802816901,4.422021166,3.032240731,2.059022031,4.299409896,3.445500167,3.205265231
593,5.473089138,14.40353052,3.496650001,12.41955137,3.826173156,12.53620336,3.255395372,14.04861797,7.342698397,4.626997118,4.588951399,2.113848096,4.618238005,1.233646771,6.074752698,14.38009775,2.929880889,12.03972482,3.403431113,11.81421978,5.415129236,0.740876216,1.07555534,0.793499402,4.640183987,4.855796943,5.043444232,4.517971346,5.052938908,0.594566029,6.215549189,1.281579908,4.729580844,5.136015167,1.96118602,5.087332272,4.429388657,4.615432169,6.08834,4.709859405,3.878873239,4.437382554,3.037064141,2.068876453,4.307424769,3.444773452,3.204403499
592,5.482596218,14.41986758,3.49729638,12.4085403,3.828804892,12.52720252,3.247900057,14.06259526,7.36630376,4.622898952,4.596418245,2.114792603,4.613035874,1.230009123,6.087062929,14.3666855,2.942226633,12.05266032,3.396566334,11.81474242,5.418672858,0.737424193,1.075954656,0.792427471,4.658466439,4.86813775,5.064429096,4.518573201,5.062726349,0.593401619,6.212744689,1.291486019,4.730353647,5.146005394,1.959166962,5.097031957,4.429704459,4.617635073,6.08835,4.718071831,3.802816901,4.449904826,3.030825451,2.074914015,4.322284333,3.440776565,3.197276109
591,5.49474716,14.41492343,3.49593236,12.39900182,3.832559376,12.50891638,3.255090356,14.0920647,7.469950758,4.67872418,4.642046133,2.131827736,4.667258894,1.250286715,6.101691153,14.37133225,2.935103553,12.05183009,3.388341793,11.82228337,5.479147851,0.741300457,1.07476744,0.79136127,4.681184304,4.856823311,5.072367694,4.524667704,5.083749462,0.593292209,6.263786377,1.297241827,4.783713959,5.150794645,1.955768911,5.102785381,4.480101233,4.629118772,6.07717,4.776242505,3.878873239,4.444842888,3.02799398,2.075360138,4.32897281,3.442663608,3.205112906
590,5.507658209,14.40746193,3.510982064,12.34313281,3.836091801,12.51054145,3.264628421,14.07781756,7.489187471,4.678420102,4.632752393,2.12720855,4.659508766,1.250193103,6.135493732,14.44166649,2.940898695,12.07347232,3.403940087,11.83924368,5.468352921,0.744727933,1.070676066,0.792199186,4.694823111,4.874875476,5.096232696,4.535679213,5.111404136,0.59240319,6.236379355,1.293029967,4.787273387,5.170649132,1.944726926,5.120612888,4.472304641,4.655523178,6.07331,4.764679318,3.878873239,4.437788688,3.008240343,2.07193133,4.336982159,3.444015866,3.207185538
589,5.502916396,14.4158858,3.518734512,12.33424387,3.832966665,12.51986649,3.26380702,14.0724513,7.50712143,4.67443271,4.638252722,2.118310253,4.663746867,1.255261147,6.145283626,14.44203607,2.932404755,12.06620012,3.402949222,11.83535076,5.466215739,0.745864773,1.074504975,0.79886482,4.687144944,4.881490445,5.103928542,4.533535012,5.117536029,0.593631367,6.205121019,1.296083813,4.775975344,5.169428693,1.940066586,5.122601907,4.45366427,4.664309392,6.07366,4.761926443,3.878873239,4.443051109,3.005791506,2.073938224,4.344846375,3.448991876,3.207534172
588,5.501386173,14.3799791,3.517298918,12.33333692,3.824968496,12.53267181,3.266979533,14.03670785,7.472776766,4.613315528,4.583809899,2.09335237,4.62787605,1.247321616,6.147238517,14.42848825,2.933281189,12.07158563,3.401155868,11.8183027,5.402696189,0.748347471,1.078687858,0.804617132,4.689010559,4.886281667,5.121748577,4.535766741,5.127727806,0.598585419,6.117360263,1.296516146,4.715632713,5.164941555,1.940772457,5.122052753,4.400220313,4.664181115,6.06609,4.711733212,3.878873239,4.433726684,3.014520813,2.07124879,4.33877551,3.452833044,3.209231317
587,5.498025232,14.36517161,3.51164041,12.33758784,3.806940226,12.52530725,3.260217975,14.02848712,7.49420434,4.600163043,4.575657704,2.091929025,4.62858888,1.244485447,6.142425446,14.38615556,2.926084853,12.06039386,3.406687171,11.78128544,5.375215848,0.750106366,1.0732527,0.808106292,4.682656026,4.877803591,5.126795145,4.527982611,5.13431351,0.598255808,6.085245557,1.296641338,4.703122977,5.156035158,1.949294762,5.115100877,4.388375826,4.663660436,6.04264,4.700372378,3.802816901,4.428941476,3.01692871,2.073120827,4.34646098,3.462702726,3.220014431
586,5.511116906,14.34778371,3.50904824,12.34445255,3.806675359,12.50054803,3.261416775,14.0296142,7.597349862,4.633729268,4.616648089,2.109327408,4.679819622,1.252637812,6.135097784,14.40848327,2.920530204,12.08156454,3.417835724,11.7946545,5.424229295,0.748643209,1.071829618,0.808700868,4.690186875,4.894471969,5.132299,4.531073446,5.139834854,0.596956796,6.113908925,1.290985639,4.738639779,5.166101695,1.956772867,5.131699261,4.427385743,4.656853542,6.04827,4.735648771,3.934285714,4.423285676,3.027890423,2.069844694,4.344808826,3.468577296,3.218686666
585,5.517747675,14.34829429,3.512317847,12.35281373,3.813150178,12.49219684,3.263530372,14.04092735,7.626928077,4.622367826,4.630797332,2.11015012,4.675907793,1.24991731,6.138183326,14.41799286,2.917961242,12.07643601,3.42529188,11.7833821,5.409959195,0.7506145,1.071301826,0.80656374,4.691118581,4.898130805,5.148155162,4.534722702,5.157849877,0.593174463,6.102664595,1.285308124,4.735301582,5.170114171,1.9614174,5.136430915,4.432730976,4.666694519,6.04714,4.734671171,3.802816901,4.434880799,3.036079024,2.068357983,4.35660463,3.468725381,3.215591172
584,5.503306013,14.31594329,3.507861029,12.33721756,3.822748966,12.44100226,3.269271052,14.01271816,7.638068571,4.613850048,4.631027228,2.109095014,4.663411027,1.247248657,6.139888301,14.41262058,2.920116051,12.0754798,3.417462827,11.75190542,5.39602812,0.748852117,1.072906612,0.801771905,4.687746428,4.89703924,5.148441285,4.534019003,5.164848045,0.591052297,6.096747305,1.278982387,4.727152853,5.176119533,1.966903424,5.140468557,4.435986598,4.667396823,6.03978,4.725560207,3.802816901,4.436825835,3.04165407,2.059835889,4.365592374,3.475196448,3.222451149
583,5.520647679,14.3067055,3.503788286,12.32847559,3.827862978,12.42206551,3.266506101,14.00895227,7.641062302,4.610644088,4.63442863,2.110240303,4.642359804,1.240326098,6.144387215,14.44046255,2.927414651,12.07605008,3.411180593,11.74136355,5.38123448,0.749542305,1.081443323,0.800845388,4.690146976,4.897674216,5.173947739,4.551479187,5.172981443,0.588814346,6.081782632,1.283074481,4.722964967,5.184986144,1.972415017,5.147274495,4.440721147,4.678238034,6.04003,4.721887118,3.934285714,4.441012048,3.033903778,2.054568938,4.364081633,3.473488046,3.22636775
582,5.525870469,14.33950996,3.500759329,12.33072057,3.829112146,12.41947191,3.267681043,14.03756699,7.584880631,4.558506749,4.590385288,2.088253049,4.580916766,1.22442369,6.155336129,14.46119188,2.936809073,12.09360672,3.40855311,11.74843921,5.333433266,0.750672565,1.086429445,0.803200531,4.70307509,4.912992862,5.190831873,4.562534262,5.184320429,0.589438246,6.011169765,1.294575703,4.678026844,5.191450765,1.972402965,5.159442707,4.40728576,4.69351277,6.0354,4.672546471,3.878873239,4.439472612,3.024742268,2.049935567,4.372012721,3.473173278,3.23371011
581,5.533305723,14.33832852,3.497415188,12.29527372,3.822338643,12.38897622,3.258702308,14.02443242,7.668376455,4.597289984,4.622258531,2.111054362,4.613920772,1.235240776,6.167445548,14.44299941,2.942593965,12.086023,3.400596892,11.73870933,5.373900342,0.751503403,1.089305052,0.804158988,4.706756286,4.89715574,5.206720189,4.568986444,5.191265462,0.589036249,6.039257084,1.300334872,4.725630639,5.200855051,1.962609018,5.161034763,4.441753207,4.68977001,6.03825,4.704070554,3.934285714,4.439715606,3.022076808,2.052950011,4.372754854,3.481863123,3.236592721
580,5.528198605,14.35935063,3.487541117,12.30215375,3.814501901,12.40491329,3.256618434,14.03231005,7.702052169,4.607002216,4.622742672,2.119052154,4.627891,1.239359442,6.16160144,14.4238168,2.944194651,12.07151802,3.390381442,11.73854942,5.375517885,0.748961956,1.090334954,0.804421793,4.694633798,4.895960817,5.215713961,4.572095232,5.191491424,0.594899793,6.029660072,1.310567693,4.733507847,5.206671808,1.956534105,5.154305569,4.442622791,4.687678295,6.03945,4.71011205,3.857142857,4.444836106,3.026456389,2.055487609,4.360844471,3.489120036,3.238730348
579,5.52443513,14.37316227,3.486016251,12.30804768,3.807652444,12.40202063,3.255393929,14.03097896,7.819484699,4.648012214,4.66522617,2.147115532,4.672305229,1.253373086,6.147983067,14.38741781,2.935390584,12.05540776,3.381618243,11.74144943,5.428788074,0.749447886,1.089322771,0.808330935,4.694158292,4.890525561,5.228907125,4.571156246,5.191924868,0.59489238,6.060334124,1.312667565,4.781022571,5.210902377,1.958109029,5.136078014,4.485528382,4.682372261,6.03847,4.754234257,3.802816901,4.453204522,3.038805329,2.060678986,4.350159357,3.494399078,3.240606313
578,5.519147634,14.36298481,3.490933509,12.33056142,3.80569822,12.38738746,3.254507803,14.01596177,7.829188006,4.636375709,4.656408516,2.141685992,4.668077762,1.246369411,6.147416188,14.36298557,2.934508318,12.05899797,3.384707593,11.73012024,5.423309199,0.74648552,1.084435647,0.808951484,4.711409805,4.908818182,5.257443708,4.571540465,5.200904668,0.591828223,6.026686895,1.312393728,4.761765912,5.216226383,1.958850152,5.13497434,4.476194533,4.680922897,6.03432,4.751361135,3.934285714,4.462225082,3.048077544,2.065783522,4.351273499,3.496999165,3.24067832
577,5.52730672,14.33655735,3.493073389,12.33491238,3.810578003,12.35772811,3.263302835,14.0256566,7.921960996,4.676245409,4.695377082,2.154627189,4.710190463,1.262590178,6.156976294,14.36143488,2.924997096,12.07426927,3.37930308,11.7393607,5.473762847,0.748932026,1.074801064,0.811330161,4.7334755,4.925824935,5.270855325,4.569470648,5.218713141,0.590865833,6.063300783,1.308081078,4.78749153,5.222484869,1.957911787,5.143627002,4.514664769,4.682352467,6.03258,4.796547189,3.857142857,4.463361948,3.070622568,2.070817121,4.363777137,3.493165113,3.240941687
576,5.533052234,14.32378126,3.497265749,12.32044861,3.814338651,12.34405107,3.271784118,14.01689481,7.735525346,4.55599439,4.576016257,2.090396383,4.573418202,1.228090584,6.176356293,14.37498432,2.926267372,12.09312104,3.391592242,11.74342241,5.311682419,0.747293314,1.065540883,0.80741108,4.750313973,4.941615847,5.291279562,4.581606534,5.246003389,0.5880561,5.89323873,1.296819598,4.652344082,5.232619591,1.965029693,5.161422677,4.400855958,4.686197464,6.04422,4.665662436,3.857142857,4.464715598,3.07455468,2.068357983,4.373147023,3.479647994,3.241052443
