nm,P09,P06,P19,P21,F07,T01-1,T01-2
498,3.788571429,4.557392386,3.054930481,2.031614973,4.37732313,3.453822904,3.197738166
497,3.788571429,4.561390577,3.065480274,2.038078902,4.385014049,3.462495116,3.20238477
496,3.768115942,4.564442825,3.065092821,2.037257216,4.38643326,3.458399873,3.212674551
495,3.768115942,4.562057549,3.078829604,2.0383821,4.384297779,3.467163832,3.217320911
494,3.788571429,4.57081411,3.090471069,2.039062164,4.387296621,3.465838316,3.224955208
493,3.843478261,4.574874345,3.086015264,2.043555842,4.410590631,3.460050064,3.230090905
492,3.714285714,4.609792406,3.092058033,2.048704997,4.418859649,3.459846912,3.223111529
491,3.788571429,4.635947639,3.108245425,2.052572659,4.408995783,3.459751201,3.224590272
490,3.843478261,4.658144348,3.106370179,2.040562896,4.409684474,3.456651703,3.218237162
489,3.843478261,4.666198565,3.098809651,2.033158177,4.399750273,3.447176693,3.207807
488,3.788571429,4.673306914,3.093846977,2.031032638,4.391957606,3.456102189,3.206960221
487,3.788571429,4.674879527,3.108513832,2.038515977,4.389473684,3.45366751,3.199302418
486,3.843478261,4.658929107,3.124475524,2.040839161,4.389799409,3.458971157,3.199260833
485,3.843478261,4.641750837,3.133526819,2.043555842,4.399253383,3.464487043,3.206899404
484,3.843478261,4.628600195,3.133519553,2.046927374,4.399314962,3.461030695,3.205638673
483,3.788571429,4.634015125,3.148428756,2.057727077,4.407341733,3.463571288,3.211511462
482,3.843478261,4.644552522,3.145499516,2.059533283,4.425669782,3.460615402,3.212431608
481,3.843478261,4.653463191,3.153501401,2.068347339,4.440349236,3.465753037,3.204650552
480,3.843478261,4.668828048,3.161685163,2.062967353,4.445109034,3.460619051,3.211475933
479,3.768115942,4.671413312,3.161277832,2.056061095,4.443401212,3.463446516,3.213722081
478,3.843478261,4.691161807,3.166673824,2.052308353,4.441111629,3.464594261,3.227311082
477,3.768115942,4.692220369,3.17641246,2.059334049,4.440086876,3.484645157,3.264038299
476,3.843478261,4.689994484,3.181681682,2.046761047,4.453797173,3.497839891,3.273593223
475,3.768115942,4.688355321,3.187780041,2.043434452,4.470331724,3.512334497,3.282936577
474,3.843478261,4.682875973,3.189630423,2.038221746,4.470800873,3.515639782,3.291596798
473,3.843478261,4.695465929,3.187222639,2.041762247,4.488216014,3.523585364,3.287289543
472,3.9,4.715012589,3.189653322,2.038810776,4.500922307,3.532788135,3.291256711
471,3.9,4.719751886,3.186447241,2.041518769,4.502340094,3.538163121,3.282652974
470,3.788571429,4.728662227,3.185363754,2.046534653,4.492897196,3.54262847,3.272546599
469,3.768115942,4.744623049,3.200043117,2.053206856,4.469468135,3.549868672,3.272308111
468,3.862857143,4.748222422,3.198534956,2.046838307,4.473968352,3.56287233,3.287274405
467,3.91884058,4.733211567,3.200387555,2.052793627,4.496465826,3.585952911,3.304963179
466,3.843478261,4.725504727,3.20456012,2.052484405,4.542566191,3.610978207,3.326240911
465,3.715714286,4.624803677,3.162373465,2.01781176,4.476016962,3.551024414,3.258749212
464,3.769565217,4.619700962,3.182619946,2.01690566,4.498156609,3.549998223,3.264695128
463,3.843478261,4.630484039,3.185917773,2.016995792,4.501465028,3.555234451,3.285334748
462,3.715714286,4.637221835,3.203853231,2.021452538,4.51110586,3.555233602,3.291079441
461,3.769565217,4.674604349,3.208634886,2.033369447,4.504906432,3.549226594,3.289718863
460,3.715714286,4.684789251,3.1904664,2.03150092,4.484069549,3.528971276,3.286180546
459,3.715714286,4.699025084,3.167188681,2.021492602,4.481021556,3.520052961,3.277280339
458,3.769565217,4.709300986,3.142164539,1.998315993,4.475932574,3.522573574,3.289901867
457,3.825,4.699846076,3.123162631,1.986672381,4.473558368,3.528752459,3.29829436
456,3.715714286,4.684509882,3.121814878,1.985271484,4.472577868,3.537293119,3.300679748
455,3.843478261,4.681222082,3.140267666,1.995224839,4.467485142,3.536440502,3.296571377
454,3.715714286,4.677503136,3.168613139,1.992153285,4.473362514,3.545655858,3.291900508
453,3.715714286,4.680259005,3.176267727,1.991125913,4.478554669,3.566526015,3.298570045
452,3.843478261,4.692053574,3.178467153,2.004744526,4.486880878,3.586631588,3.307983821
451,3.788571429,4.705947059,3.184489051,2.018978102,4.482278283,3.587917991,3.302102794
450,3.769565217,4.727349384,3.187705006,2.021631472,4.491390936,3.574456056,3.300370969
449,3.715714286,4.75040367,3.179525286,2.01917032,4.489341055,3.551473169,3.29828119
448,3.715714286,4.769369541,3.190430878,2.020260879,4.487011566,3.547480242,3.298143576
447,3.715714286,4.790793832,3.207835581,2.030828516,4.480463369,3.532242955,3.301783014
446,3.843478261,4.806904531,3.2093509,2.034865039,4.473179897,3.521306533,3.318964622
445,3.769565217,4.81523297,3.214253515,2.035182999,4.481382228,3.524852442,3.323423682
444,3.788571429,4.792538909,3.221282986,2.036279768,4.489695734,3.536942241,3.332658357
443,3.788571429,4.781979564,3.222491424,2.034423242,4.497454831,3.55384274,3.329821301
442,3.788571429,4.760576498,3.215134325,2.034432195,4.496042092,3.573573634,3.331580587
441,3.843478261,4.757162001,3.211090909,2.042181818,4.518449198,3.568862593,3.325644368
440,3.788571429,4.749446847,3.228290178,2.042510165,4.543329658,3.569838605,3.313160357
439,3.788571429,4.775856556,3.215916622,2.038909674,4.55833596,3.565414686,3.31164095
438,3.735211268,4.7977909,3.215632012,2.037493322,4.559868008,3.559791715,3.306061614
437,3.788571429,4.829262082,3.212362432,2.046212202,4.561978022,3.555003859,3.302649859
436,3.788571429,4.84852253,3.210486452,2.043481971,4.55608532,3.561806236,3.320097064
435,3.843478261,4.847566972,3.211232,2.050336,4.556288271,3.566518918,3.335684503
434,3.861428571,4.840332045,3.203992335,2.054008304,4.539191729,3.589463479,3.347606388
433,3.788571429,4.814865681,3.215736797,2.057485094,4.5416,3.601901338,3.351661237
432,3.843478261,4.815797546,3.216103592,2.058915059,4.536088457,3.590499107,3.35338309
431,3.788571429,4.824109126,3.213184822,2.047719036,4.532976883,3.58727583,3.338440954
430,3.807042254,4.803810674,3.210627401,2.040108835,4.527354331,3.569052861,3.317165505
429,3.788571429,4.8116138,3.219392,2.038368,4.529398769,3.571977538,3.304166568
428,3.788571429,4.82816565,3.222599232,2.038476312,4.53521327,3.560249825,3.301979415
427,3.861428571,4.855043609,3.22545532,2.040760464,4.544793806,3.556728242,3.295435413
426,3.843478261,4.856857209,3.24012766,2.049765957,4.560360076,3.575994269,3.298134311
425,3.917391304,4.87007328,3.231549385,2.051674438,4.582176182,3.577901489,3.302992465
424,3.754166667,4.876248597,3.224857203,2.054781045,4.577997157,3.581103252,3.303616294
423,3.788571429,4.873684577,3.224651605,2.062721706,4.580265026,3.576660793,3.305204312
422,3.861428571,4.861893244,3.213933909,2.057819406,4.564383562,3.582204927,3.313858016
421,3.861428571,4.846914374,3.211071429,2.049642857,4.56797983,3.579913217,3.309669842
420,3.825,4.845518812,3.19940214,2.038609188,4.561845426,3.599250111,3.323032512
419,3.788571429,4.834568687,3.209704154,2.036361729,4.572691397,3.62857818,3.339095349
418,3.878873239,4.854281471,3.23094613,2.039357345,4.577356703,3.637839612,3.344011277
417,3.807042254,4.879429027,3.246185372,2.04407314,4.566624665,3.640472029,3.344664689
416,3.754166667,4.891349927,3.259555883,2.04332772,4.569150943,3.627141278,3.332195476
415,3.807042254,4.930329005,3.271241968,2.052786264,4.565645617,3.632251793,3.32411436
414,3.917391304,4.944692451,3.26716229,2.064093641,4.576038389,3.607335665,3.314841119
413,3.754166667,4.950188809,3.265374895,2.059119629,4.578920025,3.600736019,3.308505222
412,3.934285714,4.942152506,3.271485648,2.062843024,4.581886911,3.603615416,3.316324503
411,3.807042254,4.943051988,3.279106356,2.053052234,4.599558986,3.602623385,3.314747867
410,3.807042254,4.946044384,3.283803334,2.048768215,4.623838863,3.614829093,3.314914761
409,3.807042254,4.945716524,3.310798615,2.046636583,4.634386353,3.645772895,3.335192384
408,3.934285714,4.94239632,3.323035714,2.045357143,4.62270364,3.66203803,3.361646863
407,3.861428571,4.92808858,3.343708609,2.056512141,4.644470699,3.661369936,3.384239186
406,3.878873239,4.958040747,3.344077772,2.053399895,4.638693467,3.662081035,3.401006003
405,3.861428571,4.975128661,3.335748031,2.058204724,4.641312196,3.659934356,3.426904539
404,3.878873239,5.003162216,3.327084423,2.061021027,4.647878026,3.650987483,3.42665812
403,3.807042254,4.995486229,3.318117229,2.058969805,4.639339386,3.64749349,3.434951143
402,3.934285714,4.965892876,3.335785288,2.061985979,4.641429909,3.647846007,3.424244323
401,3.878873239,4.984148967,3.342152654,2.062747356,4.644160698,3.679291512,3.419628584
400,3.735211268,4.970546907,3.340936286,2.07704419,4.661538462,3.702141658,3.422990282
399,3.807042254,4.986921847,3.337149459,2.069782586,4.662607204,3.737735176,3.437069897
398,3.861428571,5.019919579,3.321203859,2.063852768,4.680723458,3.747945643,3.438031114
397,3.878873239,5.07202096,3.308712913,2.059287505,4.679595675,3.731716747,3.430962674
396,3.807042254,5.096164551,3.308798664,2.064805344,4.675066688,3.712793628,3.410642074
395,3.878873239,5.127440398,3.313352095,2.068918074,4.658784739,3.698758156,3.384790174
394,3.895833333,5.137466121,3.320016655,2.075143125,4.610795188,3.697200793,3.373495579
393,3.878873239,5.08996275,3.342825906,2.092784257,4.610533708,3.687633067,3.383288415
392,3.878873239,5.060573782,3.383638456,2.101035673,4.619047619,3.682119542,3.389936414
391,3.878873239,5.036683064,3.401425278,2.105313351,4.622072491,3.702618989,3.408683366
390,3.825,5.014660979,3.393794973,2.097653561,4.662540717,3.716718432,3.425913611
389,4.007142857,5.011769038,3.386239103,2.08265878,4.719011229,3.712049002,3.452286168
388,4.007142857,5.025278139,3.378710412,2.078637963,4.73378083,3.720469583,3.458064565
387,3.934285714,5.056683677,3.356441781,2.071825602,4.750871408,3.712104736,3.439736035
386,3.878873239,5.078095668,3.346118109,2.070854842,4.763639226,3.727089205,3.443723237
385,3.917391304,5.092785415,3.345490277,2.081040546,4.750244364,3.732417898,3.455409214
384,3.825,5.105968745,3.34466832,2.082052077,4.743587317,3.728497618,3.455273826
383,3.895833333,5.133642694,3.32132058,2.075563098,4.724751851,3.705520677,3.451031793
382,3.878873239,5.129990674,3.325859415,2.075587481,4.726085588,3.701870704,3.461645535
381,4.007142857,5.153548223,3.330761359,2.075593533,4.693819434,3.659805123,3.462526067
380,3.878873239,5.158532279,3.323753576,2.084705762,4.698412698,3.652622724,3.447197884
379,3.950704225,5.131972634,3.320580153,2.08048855,4.691873449,3.633983113,3.445173547
378,3.950704225,5.16073727,3.324509704,2.077105985,4.689028359,3.610898587,3.434009732
377,3.825,5.16487241,3.319293974,2.083353621,4.695451723,3.643900909,3.42570913
376,4.007142857,5.143704007,3.309195751,2.078694992,4.710747664,3.673701014,3.432800497
375,4.139130435,5.14542375,3.33311138,2.082808717,4.769882168,3.699381972,3.444882776
374,3.878873239,5.181310346,3.347934717,2.083981463,4.768924866,3.734047449,3.450963855
373,3.895833333,5.204439268,3.363226524,2.106398464,4.783664773,3.735064776,3.430909246
372,4.094366197,5.249253041,3.379331307,2.112340426,4.790738699,3.740448003,3.435857331
371,3.991304348,5.279861602,3.413856342,2.128334182,4.800047304,3.730133352,3.44009036
370,4.022535211,5.270588419,3.438360221,2.14018787,4.776165155,3.712092712,3.428184708
369,3.912328767,5.243836238,3.445057307,2.135090053,4.741591685,3.679876611,3.406393954
368,4.0375,5.196474529,3.443139261,2.11765067,4.754720497,3.674864504,3.412374784
367,3.950704225,5.206998215,3.434322423,2.106668706,4.704779582,3.675679166,3.431120087
366,3.878873239,5.13796746,3.399827429,2.098812303,4.756509566,3.678383863,3.431397795
365,3.966666667,5.130961581,3.395172414,2.097931034,4.763605177,3.666212028,3.436484118
364,4.022535211,5.168623923,3.400517032,2.108454988,4.771352785,3.644718383,3.428139604
363,3.950704225,5.201209121,3.409295261,2.117770352,4.79868709,3.642758617,3.39111727
362,3.950704225,5.23130582,3.408784195,2.129908815,4.796173588,3.650446762,3.370906065
361,3.950704225,5.266590211,3.423301754,2.132110462,4.830617015,3.667355832,3.373912638
360,4.0375,5.288785609,3.417694155,2.119725781,4.798557245,3.680372213,3.368528713
359,3.842465753,5.303426939,3.412548628,2.103591022,4.821428571,3.708303926,3.365383848
358,4.065217391,5.296250864,3.386024168,2.080715135,4.82342216,3.693038778,3.377208712
357,4.139130435,5.29905741,3.387760134,2.08547194,4.858134422,3.657959613,3.384600751
356,3.876,5.253832969,3.379807598,2.102179248,4.875153519,3.661039988,3.394158731
355,3.895833333,5.184876573,3.394475628,2.130901034,4.867635507,3.640800545,3.423632414
354,4.0375,5.173603745,3.42760396,2.171792079,4.86087502,3.637908956,3.43692591
353,4.139130435,5.208585064,3.42080597,2.182597015,4.847579767,3.68322871,3.452499861
352,3.950704225,5.221119476,3.414432681,2.19189972,4.919307008,3.706275791,3.452397042
351,3.895833333,5.232302844,3.412230216,2.163729017,4.935995029,3.755625095,3.46966782
350,3.77260274,5.214270576,3.440472142,2.140602181,4.995885928,3.773800818,3.474058347
349,4.0375,5.258322005,3.451838565,2.107085202,5.008871473,3.743502623,3.441293553
348,3.966666667,5.221221478,3.435117688,2.082242527,4.978173302,3.720494041,3.417859316
347,4.152857143,5.21132232,3.474630859,2.096402735,4.919250585,3.72685427,3.448261196
346,3.966666667,5.179436646,3.457848151,2.099586939,4.832451253,3.6834099,3.443954909
345,3.982191781,5.125520099,3.456616564,2.119864427,4.777770945,3.705599988,3.461034646
344,4.125,5.137034091,3.450412412,2.149371563,4.764370983,3.75940879,3.517652176
343,4.166197183,5.174925698,3.432222765,2.166565706,4.811187845,3.850900728,3.554060464
342,3.966666667,5.207856551,3.394052478,2.176297376,4.885576185,3.906021404,3.571754063
341,4.152857143,5.167756135,3.417144815,2.180221287,4.923085188,3.940916623,3.623666331
340,3.878873239,5.186640386,3.427548615,2.186358279,4.946828072,3.937272077,3.611735407
339,4.166197183,5.169626371,3.413567839,2.185929648,4.969790552,3.929951293,3.616106542
338,3.934285714,5.185652889,3.351485928,2.197687463,4.9968592,3.869043798,3.609868284
337,3.991304348,5.234936119,3.29205298,2.143708609,5.004520548,3.858999507,3.618658022
336,3.982191781,5.241116536,3.266886326,2.102965404,5.002547771,3.823682389,3.600005741
335,4.360869565,5.3037704,3.254744244,2.082545034,5.019047619,3.804807063,3.599863464
334,4.0375,5.297864958,3.27520685,2.07994035,5.018443497,3.828876974,3.62383709
333,4.0375,5.280141695,3.35625,2.119736842,5.033957952,3.879898329,3.671442635
332,4.238028169,5.252370139,3.358764077,2.124631822,5.023279137,3.879169558,3.678112372
331,4.052054795,5.197684591,3.363298791,2.121329879,4.99552352,3.839644274,3.691640071
330,4.152857143,5.153521954,3.411815812,2.152447147,5.024065634,3.771118684,3.674379221
329,4.225714286,5.11613387,3.419723847,2.158049669,5.008568824,3.806898658,3.649934478
328,4.191780822,5.109914676,3.388697882,2.170006648,5.097659477,3.808204516,3.594783074
327,4.213043478,5.109351463,3.404195539,2.167318462,5.115740741,3.853106212,3.560080534
326,4.225714286,5.176158979,3.391336353,2.144733862,5.130004645,3.87175177,3.545592974
325,4.121917808,5.197016858,3.425876903,2.166909332,5.107109665,3.91606594,3.546158958
324,4.012,5.199666126,3.414681598,2.199819683,5.03580967,3.923784479,3.593049909
323,4.320833333,5.248050168,3.411924171,2.205810427,5.02685383,3.960513541,3.647678752
322,4.25,5.243484432,3.392587678,2.190341232,4.945361753,3.982592081,3.681783142
321,4.191780822,5.297039868,3.351236082,2.168390262,4.892904953,3.994158807,3.705197383
320,4.121917808,5.358113397,3.364893918,2.161669024,4.900089087,3.973740181,3.704897497
319,4.066216216,5.39532714,3.368260255,2.179462518,4.932117438,3.947256345,3.685320572
318,4.261111111,5.499150844,3.425114711,2.23406686,5.136434109,4.024814931,3.68972678
317,4.321126761,5.529083586,3.404865367,2.223881151,5.279648165,4.028870601,3.671616726
316,4.216216216,5.538305812,3.434135464,2.233057698,5.420849421,3.962012204,3.656360124
315,4.605714286,5.49226512,3.454018105,2.221503787,5.420325453,3.957664334,3.700366786
314,4.202739726,5.481014137,3.472765997,2.241022317,5.413296737,3.993127322,3.740627306
313,4.188888889,5.414556055,3.471824437,2.259103589,5.348909091,4.040813499,3.767921396
312,4.261111111,5.391173872,3.476640371,2.273039443,5.270584726,4.086088899,3.841378684
311,4.416438356,5.334081983,3.452060817,2.275654882,5.170311814,4.121528088,3.841154577
310,4.345205479,5.319878718,3.423813852,2.274350118,5.086531792,4.121354525,3.853381942
309,4.310526316,5.331094646,3.411764706,2.285176471,5.117638589,4.144348283,3.863394212
308,4.487671233,5.391822184,3.441273286,2.268005064,5.136558059,4.172580549,3.800844133
307,4.310526316,5.427341769,3.48143984,2.274440112,5.166485248,4.202663573,3.740386624
306,4.477777778,5.428894935,3.545626478,2.274704492,5.272295438,4.204778437,3.736391722
305,4.622222222,5.464722415,3.565036496,2.275948905,5.314144498,4.187048164,3.760746269
304,4.687323944,5.438474849,3.597110461,2.283796635,5.364585764,4.146911689,3.755887109
303,4.55890411,5.344537871,3.58535561,2.297343194,5.418256531,4.14108388,3.768655079
302,4.416438356,5.296147298,3.545176193,2.302527403,5.405040024,4.06855301,3.806960959
301,4.266666667,5.209671592,3.50851216,2.27546495,5.401866943,3.995875844,3.828011863
300,4.416438356,5.165267816,3.475564209,2.271634658,5.330822422,3.991782482,3.821047892
299,4.630136986,5.17328253,3.464216293,2.26782117,5.318773946,3.999044024,3.775229501
298,4.506666667,5.230151043,3.500674716,2.275461648,5.3208242,4.014682633,3.72091703
